,Bail Status,Days in Court,Offence Location,Date,Proceeding,Court,Offence Number,Offence,Election,Discharge Available,SS Available,CSO Available,Maximum (Summary)(Years),Maximum (Indictable)(Years),Has Lawyer,Not in Custody,Custody Unknown,Is In Custody,Abbotsford,New Westminster,North Vancouver,Port Coquitlam,Richmond,Surrey,Vancouver,Victoria
1254,2.0,18,Vancouver BC,2022-04-14,CLC,001,264.1 1 a,Utt Threats,1,0,0,0,2,5,0,1,0,0,0,0,0,0,0,0,1,0
1255,,56,Vancouver BC,2022-04-14,FXD,001,433 a,Arson (disregard for human life),3,0,0,0,5,14,1,1,0,0,0,0,0,0,0,0,1,0
1256,2.0,40,Vancouver BC,2022-04-14,FXD,001,88 1,Possession of a weapon for a dangerous purpose,1,0,0,0,2,10,1,1,0,0,0,0,0,0,0,0,1,0
1257,2.0,24,Vancouver BC,2022-04-14,AHR,001,267 c,Assault by choking,1,0,0,0,2,10,1,1,0,0,0,0,0,0,0,0,1,0
1258,2.0,20,Burnaby BC,2022-04-14,FXD,001,86 1,Unsafe storage of a firearm,1,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,1,0
1259,6.0,35,Vancouver BC,2022-04-14,FXD,001,430 4,Mischief,1,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,1,0
1260,2.0,37,Vancouver BC,2022-04-14,FXD,001,733.1 1,Breach of Probation,1,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,1,0
1261,2.0,37,Vancouver BC,2022-04-14,FXD,001,334 b,"Theft under $5,000",1,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,1,0
1262,0.0,97,Vancouver BC,2022-04-14,FXD,001,320.14 1 a,Driving Impaired,1,0,0,0,2,5,0,1,0,0,0,0,0,0,0,0,1,0
1263,2.0,51,Burnaby BC,2022-04-14,FXD,001,266,Assault,1,0,0,0,2,5,0,1,0,0,0,0,0,0,0,0,1,0
1264,2.0,44,Burnaby BC,2022-04-14,CLC,001,267 b,ACBH,1,0,0,0,2,10,0,1,0,0,0,0,0,0,0,0,1,0
1265,2.0,48,Vancouver BC,2022-04-14,CLC,001,266,Assault,1,0,0,0,2,5,0,1,0,0,0,0,0,0,0,0,1,0
1266,2.0,288,Vancouver BC,2022-04-14,FXD,001,264,Criminal Harrassment,1,0,0,0,2,5,0,1,0,0,0,0,0,0,0,0,1,0
1267,0.0,316,Vancouver BC,2022-04-14,CTD,001,5 1,Trafficking drugs,1,0,0,0,2,25,1,0,1,0,0,0,0,0,0,0,1,0
1268,2.0,125,Edmonton AB,2022-04-14,FXD,001,145 3,FTA,1,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,1,0
1269,2.0,125,Edmonton AB,2022-04-14,FXD,001,145 2 a,FTA,1,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,1,0
1270,2.0,34,Vancouver BC,2022-04-14,APP,001,430 4,Mischief,1,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,1,0
1271,2.0,12,Vancouver BC,2022-04-14,CLC,001,264,Criminal Harrassment,1,0,0,0,2,5,0,1,0,0,0,0,0,0,0,0,1,0
1272,0.0,170,Valdes Island BC,2022-04-14,APW,001,24 1,Driving w/o a licence,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0
1273,0.0,128,Valdes Island BC,2022-04-14,CTD,001,24 1,Driving w/o a licence,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0
1274,2.0,52,Vancouver BC,2022-04-14,CLC,001,266,Assault,1,0,0,0,2,5,0,1,0,0,0,0,0,0,0,0,1,0
1275,0.0,63,Vancouver BC,2022-04-14,APP,001,126,Disobey Act of Parliament,1,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,1,0
1276,2.0,26,Vancouver BC,2022-04-14,PAR,001,145 4 a,Fail to comply with UT,1,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,1,0
1277,2.0,28,Vancouver BC,2022-04-14,AHR,001,5 2,PPT,1,0,0,0,2,25,1,1,0,0,0,0,0,0,0,0,1,0
1278,2.0,92,Vancouver BC,2022-04-14,AHR,001,430,Mischief,1,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,1,0
1279,,85,Richmond BC,2022-04-14,FXD,001,430,Mischief,1,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,1,0
1280,0.0,136,Vancouver BC,2022-04-14,FXD,001,430,Mischief,1,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,1,0
1281,2.0,34,Vancouver BC,2022-04-14,FXD,001,266,Assault,1,0,0,0,2,5,0,1,0,0,0,0,0,0,0,0,1,0
1282,2.0,174,Vancouver BC,2022-04-14,FXD,001,334,Theft,1,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,1,0
1283,2.0,12,Vancouver BC,2022-04-14,CLC,001,266,Assault,1,0,0,0,2,5,0,1,0,0,0,0,0,0,0,0,1,0
1284,6.0,0,Burnaby BC,2022-04-14,FAW,001,271,Sexual Assault,1,0,0,0,2,14,0,1,0,0,0,0,0,0,0,0,1,0
1285,,69,Vancouver BC,2022-04-14,FXD,001,264.1 1,Utt Threats,1,0,0,0,2,5,0,1,0,0,0,0,0,0,0,0,1,0
1286,,80,Burnaby BC,2022-04-14,FXD,001,129 a,Obstruct a Peace Officer,1,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,1,0
1287,6.0,0,Burnaby BC,2022-04-14,FAW,001,162 1 a,Voyeurism,1,0,0,0,2,5,1,1,0,0,0,0,0,0,0,0,1,0
1288,,36,Vancouver BC,2022-04-14,CLC,001,266,Assault,1,0,0,0,2,5,0,1,0,0,0,0,0,0,0,0,1,0
1289,,36,Vancouver BC,2022-04-14,CLC,001,266,Assault,1,0,0,0,2,5,0,0,1,0,0,0,0,0,0,0,1,0
1290,,36,Vancouver BC,2022-04-14,CLC,001,266,Assault,1,0,0,0,2,5,0,1,0,0,0,0,0,0,0,0,1,0
1291,2.0,81,Vancouver BC,2022-04-14,FXD,001,266,Assault,1,0,0,0,2,5,0,1,0,0,0,0,0,0,0,0,1,0
1292,2.0,33,Vancouver BC,2022-04-14,CLC,001,266,Assault,1,0,0,0,2,5,0,1,0,0,0,0,0,0,0,0,1,0
1293,2.0,236,Vancouver BC,2022-04-14,FXD,001,320.17,Flight from police,1,0,0,0,2,5,1,1,0,0,0,0,0,0,0,0,1,0
1294,0.0,0,Burnaby BC,2022-04-14,FA,001,95 1,DWP,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0
1295,0.0,77,Vancouver BC,2022-04-14,FXD,001,380 1 a,Fraud Over,3,0,0,0,5,14,1,1,0,0,0,0,0,0,0,0,1,0
1296,,0,Vancouver BC,2022-04-14,FA,001,348 1 d,Break and enter with intent (dwelling),3,0,0,0,2,25,0,1,0,0,0,0,0,0,0,0,1,0
1297,0.0,0,Vancouver BC,2022-04-14,FA,001,348 1 a,Break and enter with intent (not dwelling),1,0,0,0,2,10,0,0,1,0,0,0,0,0,0,0,1,0
1298,0.0,0,Burnaby BC,2022-04-14,FA,001,320.16 1,Failing to stop at scene of accident,1,0,0,0,2,5,0,1,0,0,0,0,0,0,0,0,1,0
1299,2.0,58,Vancouver BC,2022-04-14,FAW,001,334 b,"Theft under $5,000",1,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,1,0
1300,0.0,0,Vancouver BC,2022-04-14,FA,001,131,Perjury,3,0,0,0,5,14,0,1,0,0,0,0,0,0,0,0,1,0
1301,2.0,31,Vancouver BC,2022-04-14,APP,001,264.1 1 a,Utt Threats,1,0,0,0,2,5,1,1,0,0,0,0,0,0,0,0,1,0
1302,2.0,31,Vancouver BC,2022-04-14,APP,001,264.1 1 a,Utt Threats,1,0,0,0,2,5,0,1,0,0,0,0,0,0,0,0,1,0
1303,6.0,302,Burnaby BC,2022-04-14,APP,001,810 1 a,Peace bond,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,1,0
1304,2.0,280,Vancouver BC,2022-04-14,APP,001,810 1 a,Peace bond,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,1,0
1305,2.0,118,Burnaby BC,2022-04-14,APP,001,810 1 a,Peace bond,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,1,0
1306,6.0,0,Vancouver BC,2022-04-14,APP,001,348 1 b,Break and enter with intent (not dwelling),1,0,0,0,2,10,0,1,0,0,0,0,0,0,0,0,1,0
1307,2.0,385,Vancouver BC,2022-04-14,APP,001,266,Assault,1,0,0,0,2,5,1,1,0,0,0,0,0,0,0,0,1,0
1308,,78,Vancouver BC,2022-04-14,APP,001,271,Sexual Assault,1,0,0,0,2,14,1,1,0,0,0,0,0,0,0,0,1,0
1309,2.0,69,Richmond BC,2022-04-14,APP,001,733.1 1,Breach of Probation,1,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,1,0
1310,0.0,0,Vancouver BC,2022-04-14,APP,001,95 1,DWP,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0
1311,,49,Burnaby BC,2022-04-14,APP,001,266,Assault,1,0,0,0,2,5,1,1,0,0,0,0,0,0,0,0,1,0
1312,0.0,203,Vancouver BC,2022-04-14,APP,001,320.14 1 a,Driving Impaired,1,0,0,0,2,5,1,1,0,0,0,0,0,0,0,0,1,0
1313,,343,Vancouver BC,2022-04-14,APP,001,348 1 b,Break and enter with intent (not dwelling),1,0,0,0,2,10,1,0,0,1,0,0,0,0,0,0,1,0
1314,2.0,353,Burnaby BC,2022-04-14,APP,001,5 2,PPT,1,0,0,0,2,25,1,1,0,0,0,0,0,0,0,0,1,0
1315,2.0,314,Vancouver BC,2022-04-14,APP,001,163.1 4,Possession of Child Pornography,1,1,1,1,2,10,1,1,0,0,0,0,0,0,0,0,1,0
1316,,226,Vancouver BC,2022-04-14,APP,001,95 1,DWP,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,1,0
1317,0.0,17,Vancouver BC,2022-04-14,APP,001,95 1,DWP,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0
1318,2.0,150,Vancouver BC,2022-04-14,APP,001,271,Sexual Assault,1,0,0,0,2,14,1,1,0,0,0,0,0,0,0,0,1,0
1319,6.0,175,Burnaby BC,2022-04-14,APP,001,266,Assault,1,0,0,0,2,5,1,1,0,0,0,0,0,0,0,0,1,0
1320,,267,Vancouver BC,2022-04-14,DSP,001,334 b,"Theft under $5,000",1,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,1,0
1321,2.0,181,Vancouver BC,2022-04-14,APP,001,271,Sexual Assault,1,0,0,0,2,14,1,1,0,0,0,0,0,0,0,0,1,0
1322,2.0,181,Vancouver,2022-04-14,APP,001,271,Sexual Assault,1,0,0,0,2,14,0,0,1,0,0,0,0,0,0,0,1,0
1323,2.0,195,Vancouver,2022-04-14,APP,001,266,Assault,1,0,0,0,2,5,0,0,1,0,0,0,0,0,0,0,1,0
1324,2.0,294,Vancouver,2022-04-14,DSP,001,811,Breach of Recognizance,1,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,1,0
1325,0.0,59,Vancouver,2022-04-14,DSP,001,95 1,DWP,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0
1326,6.0,0,Vancouver,2022-04-14,APP,001,266,Assault,1,0,0,0,2,5,0,0,1,0,0,0,0,0,0,0,1,0
1327,2.0,248,Vancouver,2022-04-14,APP,001,268 2,Agg assault,3,0,0,0,5,14,0,0,1,0,0,0,0,0,0,0,1,0
1328,2.0,20,Vancouver,2022-04-14,DSP,001,334 b,"Theft under $5,000",1,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,1,0
1329,2.0,115,Abbotsford BC,2023-03-23,FXD,001,267 b,ACBH,1,0,0,0,2,10,1,1,0,0,1,0,0,0,0,0,0,0
1330,,196,Mission BC,2023-03-23,FXD,001,266,Assault,1,0,0,0,2,5,1,1,0,0,1,0,0,0,0,0,0,0
1331,3.0,155,Abbotsford BC,2023-03-23,FXD,001,266,Assault,1,0,0,0,2,5,1,1,0,0,1,0,0,0,0,0,0,0
1332,3.0,54,Abbotsford BC,2023-03-23,FXD,001,266,Assault,1,0,0,0,2,5,1,1,0,0,1,0,0,0,0,0,0,0
1333,2.0,55,Abbotsford BC,2023-03-23,CLC,001,266,Assault,1,0,0,0,2,5,0,1,0,0,1,0,0,0,0,0,0,0
1334,2.0,72,Abbotsford BC,2023-03-23,AHR,001,267 c,Assault by choking,1,0,0,0,2,10,1,1,0,0,1,0,0,0,0,0,0,0
1335,2.0,4,Abbotsford BC,2023-03-23,AHR,001,145 5 a,Fail to comply with Order,1,0,0,0,2,2,0,1,0,0,1,0,0,0,0,0,0,0
1336,2.0,370,Abbotsford BC,2023-03-23,FXD,001,810 1 a,Peace bond,0,0,0,0,2,2,1,1,0,0,1,0,0,0,0,0,0,0
1337,2.0,227,Abbotsford BC,2023-03-23,FXD,001,266,Assault,1,0,0,0,2,5,0,1,0,0,1,0,0,0,0,0,0,0
1338,,203,Abbotsford BC,2023-03-23,FXD,001,266,Assault,1,0,0,0,2,5,1,0,1,0,1,0,0,0,0,0,0,0
1339,2.0,194,Mission BC,2023-03-23,FXD,001,430 4 b,Mischief,1,0,0,0,2,2,1,1,0,0,1,0,0,0,0,0,0,0
1340,2.0,51,Mission BC,2023-03-23,FXD,001,264.1 1,Utt Threats,1,0,0,0,2,5,1,1,0,0,1,0,0,0,0,0,0,0
1341,2.0,168,Abbotsford BC,2023-03-23,FXD,001,811,Breach of Recognizance,1,0,0,0,2,2,1,1,0,0,1,0,0,0,0,0,0,0
1342,2.0,134,Abbotsford BC,2023-03-23,FXD,001,811,Breach of Recognizance,1,0,0,0,2,2,0,1,0,0,1,0,0,0,0,0,0,0
1343,2.0,72,Abbotsford BC,2023-03-23,FXD,001,811,Breach of Recognizance,1,0,0,0,2,2,0,1,0,0,1,0,0,0,0,0,0,0
1344,2.0,70,Mission BC,2023-03-23,FXD,001,264,Criminal Harrassment,1,0,0,0,2,5,1,1,0,0,1,0,0,0,0,0,0,0
1345,2.0,166,Mission BC,2023-03-23,FXD,001,271,Sexual Assault,1,0,0,0,2,14,1,1,0,0,1,0,0,0,0,0,0,0
1346,0.0,364,Abbotsford BC,2023-03-23,FXD,001,266,Assault,1,0,0,0,2,5,1,0,1,0,1,0,0,0,0,0,0,0
1347,2.0,52,Abbotsford BC,2023-03-23,PAR,001,266,Assault,1,0,0,0,2,5,0,1,0,0,1,0,0,0,0,0,0,0
1348,2.0,82,Abbotsford BC,2023-03-23,FXD,001,264.1 1 a,Utt Threats,1,0,0,0,2,5,1,1,0,0,1,0,0,0,0,0,0,0
1349,3.0,244,Abbotsford BC,2023-03-23,FXD,001,266,Assault,1,0,0,0,2,5,1,1,0,0,1,0,0,0,0,0,0,0
1350,3.0,70,Abbotsford BC,2023-03-23,FXD,001,145 5 a,Fail to comply with Order,1,0,0,0,2,2,1,1,0,0,1,0,0,0,0,0,0,0
1351,2.0,62,Abbotsford BC,2023-03-23,FXD,001,267 b,ACBH,1,0,0,0,2,10,1,1,0,0,1,0,0,0,0,0,0,0
1352,2.0,73,Abbotsford BC,2023-03-23,FXD,001,266,Assault,1,0,0,0,2,5,1,1,0,0,1,0,0,0,0,0,0,0
1353,2.0,40,Mission BC,2023-03-23,CLC,001,266,Assault,1,0,0,0,2,5,1,1,0,0,1,0,0,0,0,0,0,0
1354,2.0,87,Mission BC,2023-03-23,FXD,001,266,Assault,1,0,0,0,2,5,1,1,0,0,1,0,0,0,0,0,0,0
1355,2.0,94,Mission BC,2023-03-23,FXD,001,266,Assault,1,0,0,0,2,5,1,1,0,0,1,0,0,0,0,0,0,0
1356,2.0,192,Abbotsford BC,2023-03-23,APW,001,490.031,Return of items seized,0,0,0,0,2,2,0,1,0,0,1,0,0,0,0,0,0,0
1357,2.0,375,Abbotsford BC,2023-03-23,FXD,001,266,Assault,1,0,0,0,2,5,1,1,0,0,1,0,0,0,0,0,0,0
1358,0.0,49,Abbotsford BC,2023-03-23,FXD,001,145 5 a,Fail to comply with Order,1,0,0,0,2,2,1,1,0,0,1,0,0,0,0,0,0,0
1359,2.0,156,Abbotsford BC,2023-03-23,FXD,001,266,Assault,1,0,0,0,2,5,1,1,0,0,1,0,0,0,0,0,0,0
1360,3.0,107,Mission BC,2023-03-23,FXD,001,320.13 1,Dangerous driving,1,0,0,0,2,10,1,1,0,0,1,0,0,0,0,0,0,0
1361,3.0,79,Mission BC,2023-03-23,FXD,001,267 c,Assault by choking,1,0,0,0,2,10,1,1,0,0,1,0,0,0,0,0,0,0
1362,3.0,61,Abbotsford BC,2023-03-23,FXD,001,733.1 1,Breach of Probation,1,0,0,0,2,2,1,1,0,0,1,0,0,0,0,0,0,0
1363,2.0,197,Mission BC,2023-03-23,AHR,001,264.1 1,Utt Threats,1,0,0,0,2,5,1,1,0,0,1,0,0,0,0,0,0,0
1364,2.0,28,Mission BC,2023-03-23,FXD,001,163.1 4,Possession of Child Pornography,1,1,1,1,2,10,1,1,0,0,1,0,0,0,0,0,0,0
1365,2.0,28,Mission BC,2023-03-23,FXD,001,810 1 a,Peace bond,0,0,0,0,2,2,0,1,0,0,1,0,0,0,0,0,0,0
1366,,24,Abbotsford BC,2023-03-23,PAR,001,264.1 1,Utt Threats,1,0,0,0,2,5,0,1,0,0,1,0,0,0,0,0,0,0
1367,3.0,370,Abbotsford BC,2023-03-23,FXD,001,266,Assault,1,0,0,0,2,5,1,1,0,0,1,0,0,0,0,0,0,0
1368,3.0,226,Surrey BC,2023-03-23,FXD,001,145 5 a,Fail to comply with Order,1,0,0,0,2,2,1,1,0,0,1,0,0,0,0,0,0,0
1369,3.0,218,Abbotsford BC,2023-03-23,FXD,001,145 5 a,Fail to comply with Order,1,0,0,0,2,2,1,1,0,0,1,0,0,0,0,0,0,0
1370,3.0,156,Langley BC,2023-03-23,FXD,001,145 5 a,Fail to comply with Order,1,0,0,0,2,2,1,1,0,0,1,0,0,0,0,0,0,0
1371,3.0,218,Abbotsford BC,2023-03-23,FXD,001,266,Assault,1,0,0,0,2,5,1,1,0,0,1,0,0,0,0,0,0,0
1372,2.0,232,Abbotsford BC,2023-03-23,FXD,001,266,Assault,1,0,0,0,2,5,1,1,0,0,1,0,0,0,0,0,0,0
1373,2.0,401,Abbotsford BC,2023-03-23,FXD,001,348 1 d,Break and enter with intent (dwelling),3,0,0,0,2,25,1,1,0,0,1,0,0,0,0,0,0,0
1374,2.0,143,Mission BC,2023-03-23,FXD,001,127 1,Disobey Court Order,1,0,0,0,2,2,1,1,0,0,1,0,0,0,0,0,0,0
1375,2.0,151,Abbotsford BC,2023-03-23,FXD,001,266,Assault,1,0,0,0,2,5,1,1,0,0,1,0,0,0,0,0,0,0
1376,2.0,143,Mission BC,2023-03-23,PAR,001,430 4,Mischief,1,0,0,0,2,2,0,1,0,0,1,0,0,0,0,0,0,0
1377,3.0,205,Abbotsford BC,2023-03-23,FXD,001,266,Assault,1,0,0,0,2,5,1,1,0,0,1,0,0,0,0,0,0,0
1378,3.0,188,Abbotsford BC,2023-03-23,FXD,001,145 5 a,Fail to comply with Order,1,0,0,0,2,2,1,1,0,0,1,0,0,0,0,0,0,0
1379,2.0,118,Abbotsford BC,2023-03-23,FXD,001,266,Assault,1,0,0,0,2,5,1,1,0,0,1,0,0,0,0,0,0,0
1380,,66,Abbotsford BC,2023-03-23,FXD,001,430,Mischief,1,0,0,0,2,2,1,1,0,0,1,0,0,0,0,0,0,0
1381,2.0,233,Mission BC,2023-03-23,FXD,001,266,Assault,1,0,0,0,2,5,1,1,0,0,1,0,0,0,0,0,0,0
1382,2.0,40,Abbotsford BC,2023-03-23,FXD,001,266,Assault,1,0,0,0,2,5,1,1,0,0,1,0,0,0,0,0,0,0
1383,2.0,47,Abbotsford BC,2023-03-23,PAR,001,266,Assault,1,0,0,0,2,5,1,1,0,0,1,0,0,0,0,0,0,0
1384,,119,Abbotsford BC,2023-03-23,PAR,001,266,Assault,1,0,0,0,2,5,1,1,0,0,1,0,0,0,0,0,0,0
1385,2.0,38,Abbotsford BC,2023-03-23,CLC,001,266,Assault,1,0,0,0,2,5,0,1,0,0,1,0,0,0,0,0,0,0
1386,2.0,66,Abbotsford BC,2023-03-23,FXD,001,266,Assault,1,0,0,0,2,5,0,1,0,0,1,0,0,0,0,0,0,0
1387,2.0,97,Abbotsford BC,2023-03-23,FXD,001,266,Assault,1,0,0,0,2,5,1,1,0,0,1,0,0,0,0,0,0,0
1388,2.0,28,Mission BC,2023-03-23,FXD,001,267 c,Assault by choking,1,0,0,0,2,10,0,1,0,0,1,0,0,0,0,0,0,0
1389,2.0,133,Abbotsford BC,2023-03-23,APW,001,348 1 a,Break and enter with intent (not dwelling),1,0,0,0,2,10,1,1,0,0,1,0,0,0,0,0,0,0
1390,2.0,133,Abbotsford BC,2023-03-23,FXD,001,348 1 a,Break and enter with intent (not dwelling),1,0,0,0,2,10,1,1,0,0,1,0,0,0,0,0,0,0
1391,2.0,284,Mission BC,2023-03-23,FXD,001,266,Assault,1,0,0,0,2,5,1,1,0,0,1,0,0,0,0,0,0,0
1392,2.0,251,Mission BC,2023-03-23,FXD,001,264.1 1,Utt Threats,1,0,0,0,2,5,1,1,0,0,1,0,0,0,0,0,0,0
1393,6.0,28,Abbotsford BC,2023-03-23,APW,001,271 1,Sexual Assault,1,0,0,0,2,14,1,1,0,0,1,0,0,0,0,0,0,0
1394,2.0,262,Abbotsford BC,2023-03-23,FXD,001,264.1 1 a,Utt Threats,1,0,0,0,2,5,0,1,0,0,1,0,0,0,0,0,0,0
1395,2.0,78,Abbotsford BC,2023-03-23,FXD,001,266,Assault,1,0,0,0,2,5,1,1,0,0,1,0,0,0,0,0,0,0
1396,2.0,319,Abbotsford BC,2023-03-23,AHR,001,266,Assault,1,0,0,0,2,5,1,1,0,0,1,0,0,0,0,0,0,0
1397,2.0,307,Surrey BC,2023-03-23,AHR,001,145 5 a,Fail to comply with Order,1,0,0,0,2,2,1,1,0,0,1,0,0,0,0,0,0,0
1398,2.0,160,Abbotsford BC,2023-03-23,CLC,001,266,Assault,1,0,0,0,2,5,0,1,0,0,1,0,0,0,0,0,0,0
1399,2.0,159,Abbotsford BC,2023-03-23,CLC,001,266,Assault,1,0,0,0,2,5,0,1,0,0,1,0,0,0,0,0,0,0
1400,,133,Abbotsford BC,2023-03-23,APW,001,267 b,ACBH,1,0,0,0,2,10,0,1,0,0,1,0,0,0,0,0,0,0
1401,2.0,176,Abbotsford BC,2023-03-23,FXD,001,266,Assault,1,0,0,0,2,5,1,1,0,0,1,0,0,0,0,0,0,0
1402,2.0,30,Abbotsford BC,2023-03-23,FXD,001,271,Sexual Assault,1,0,0,0,2,14,1,1,0,0,1,0,0,0,0,0,0,0
1403,0.0,0,Abbotsford BC,2023-03-23,FA,001,95 1,DWP,0,0,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0
1404,2.0,61,Abbotsford BC,2023-03-23,FXD,001,733.1 1,Breach of Probation,1,0,0,0,2,2,0,1,0,0,1,0,0,0,0,0,0,0
1405,0.0,0,Abbotsford BC,2023-03-23,FA,001,95 1,DWP,0,0,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0
1406,3.0,28,Abbotsford BC,2023-03-23,FXD,001,733.1 1,Breach of Probation,1,0,0,0,2,2,0,1,0,0,1,0,0,0,0,0,0,0
1407,2.0,20,Abbotsford BC,2023-03-23,FXD,001,733.1 1,Breach of Probation,1,0,0,0,2,2,0,1,0,0,1,0,0,0,0,0,0,0
1408,0.0,126,Mission BC,2023-03-23,CLC,001,320.15 1,Fail to comply w/ BAC Demand,1,0,0,0,2,10,0,1,0,0,1,0,0,0,0,0,0,0
1409,0.0,119,Abbotsford BC,2023-03-23,FXD,001,810 1 a,Peace bond,0,0,0,0,2,2,0,1,0,0,1,0,0,0,0,0,0,0
1410,2.0,46,Abbotsford BC,2023-03-23,CLC,001,266,Assault,1,0,0,0,2,5,1,1,0,0,1,0,0,0,0,0,0,0
1411,2.0,20,Abbotsford BC,2023-03-23,FXD,001,266,Assault,1,0,0,0,2,5,0,1,0,0,1,0,0,0,0,0,0,0
1412,0.0,108,Hatzic BC,2023-03-23,CLC,001,266,Assault,1,0,0,0,2,5,1,1,0,0,1,0,0,0,0,0,0,0
1413,2.0,115,Abbotsford BC,2023-03-23,FXD,001,264.1 1,Utt Threats,1,0,0,0,2,5,1,1,0,0,1,0,0,0,0,0,0,0
1414,2.0,35,Mission BC,2023-03-23,FXD,001,811,Breach of Recognizance,1,0,0,0,2,2,0,1,0,0,1,0,0,0,0,0,0,0
1415,2.0,35,Mission BC,2023-03-23,FXD,002,811,Breach of Recognizance,1,0,0,0,2,2,0,1,0,0,1,0,0,0,0,0,0,0
1416,2.0,37,Abbotsford BC,2023-03-23,PAR,001,733.1 1,Breach of Probation,1,0,0,0,2,2,0,1,0,0,1,0,0,0,0,0,0,0
1417,0.0,0,Mission BC,2023-03-23,FA,001,320.17,Flight from police,1,0,0,0,2,5,0,1,0,0,1,0,0,0,0,0,0,0
1418,2.0,28,Mission BC,2023-03-23,FXD,001,267 c,Assault by choking,1,0,0,0,2,10,0,1,0,0,1,0,0,0,0,0,0,0
1419,2.0,13,Mission BC,2023-03-23,FXD,001,145 5 a,Fail to comply with Order,1,0,0,0,2,2,0,1,0,0,1,0,0,0,0,0,0,0
1420,,343,Abbotsford BC,2023-03-23,FT,001,266,Assault,1,0,0,0,2,5,1,1,0,0,1,0,0,0,0,0,0,0
1421,8.0,362,Chilliwack BC,2023-03-23,DSP,001,264.1 1 a,Utt Threats,1,0,0,0,2,5,1,0,0,1,1,0,0,0,0,0,0,0
1422,8.0,289,Chilliwack BC,2023-03-23,DSP,001,270 1,Assault PO,1,0,0,0,2,5,1,0,0,1,1,0,0,0,0,0,0,0
1423,8.0,193,Chilliwack BC,2023-03-23,DSP,001,264.1 1,Utt Threats,1,0,0,0,2,5,1,0,0,1,1,0,0,0,0,0,0,0
1424,8.0,66,Abbotsford BC,2023-03-23,DSP,001,270 1,Assault PO,1,0,0,0,2,5,1,0,0,1,1,0,0,0,0,0,0,0
1425,3.0,1043,Abbotsford BC,2023-03-23,SNT,001,733.1 1,Breach of Probation,1,0,0,0,2,2,1,1,0,0,1,0,0,0,0,0,0,0
1426,3.0,289,Mission BC,2023-03-23,SNT,001,264.1 1 b,Utt Threats,1,0,0,0,2,5,1,1,0,0,1,0,0,0,0,0,0,0
1427,2.0,435,Abbotsford BC,2023-03-23,SNT,001,266,Assault,1,0,0,0,2,5,1,1,0,0,1,0,0,0,0,0,0,0
1428,2.0,322,Abbotsford BC,2023-03-23,DSP,001,266,Assault,1,0,0,0,2,5,1,1,0,0,1,0,0,0,0,0,0,0
1429,2.0,322,Abbotsford BC,2023-03-23,DSP,001,810 1 a,Peace bond,0,0,0,0,2,2,0,1,0,0,1,0,0,0,0,0,0,0
1430,3.0,242,Abbotsford BC,2023-03-23,FXD,001,95 1,DWP,0,0,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0
1431,2.0,764,Chilliwack BC,2023-03-23,FXD,001,355 a,PSP Over,1,0,0,0,2,10,1,1,0,0,1,0,0,0,0,0,0,0
1432,2.0,633,Abbotsford BC,2023-03-23,FXD,001,355 b,PSP Under,1,0,0,0,2,2,1,1,0,0,1,0,0,0,0,0,0,0
1433,2.0,182,Abbotsford BC,2023-03-23,FXD,001,334 b,"Theft under $5,000",1,0,0,0,2,2,1,1,0,0,1,0,0,0,0,0,0,0
1434,2.0,704,Abbotsford BC,2023-03-23,CTD,001,267 b,ACBH,1,0,0,0,2,10,1,1,0,0,1,0,0,0,0,0,0,0
